Entity,Code,Year,Coal,Gas,Oil
Bulgaria,BGR,1996,88.62326327,54.08425,68.98772916
Bulgaria,BGR,1997,101.0551634,43.14725,54.17791563
Bulgaria,BGR,1998,96.24862396,36.1015,57.14703233
Bulgaria,BGR,1999,79.25326302,31.2785,52.35420817
Bulgaria,BGR,2000,73.19367249,34.06825,50.54879315
Bulgaria,BGR,2001,83.42836324,28.63925,54.05658164
Bulgaria,BGR,2002,76.82982688,25.393,54.83414959
Bulgaria,BGR,2003,86.01832935,26.833,56.86747451
Bulgaria,BGR,2004,82.19636245,26.19875,55.5670186
Bulgaria,BGR,2005,80.50994267,32.664,60.65354073
Bulgaria,BGR,2006,81.74977045,33.657,62.50834425
Bulgaria,BGR,2007,91.96953991,33.919,61.29899038
Bulgaria,BGR,2008,87.66482334,33.92125,59.04422943
Bulgaria,BGR,2009,73.79338507,24.26375,54.0638175
Bulgaria,BGR,2010,80.04697563,26.72275,48.33539113
Bulgaria,BGR,2011,94.14437317,30.5945,46.13532151
Bulgaria,BGR,2012,80.4279628,28.51225,48.92557336
Bulgaria,BGR,2013,69.1255799,27.544,45.5761078
Bulgaria,BGR,2014,73.851663,27.3615,48.46318397
Bulgaria,BGR,2015,76.23652243,30.0035,54.95820555
Bulgaria,BGR,2016,66.224709,31.2505,55.41700174
Bulgaria,BGR,2017,71.00034753,32.1365,57.78219473
Bulgaria,BGR,2018,63.81582146,30.22925,58.15168888
Canada,CAN,1965,179.98588,216.684225,642.8179639
Canada,CAN,1966,176.45036,237.2248875,677.2622228
Canada,CAN,1967,174.82216,251.9172,723.1061872
Canada,CAN,1968,189.92953,280.520775,769.7930953
Canada,CAN,1969,183.37021,313.496325,801.5453122
Canada,CAN,1970,196.87264,346.338525,854.8002547
Canada,CAN,1971,187.1267,369.66525,877.8503928
Canada,CAN,1972,176.57829,415.794825,924.3328689
Canada,CAN,1973,181.85831,442.179075,975.5547142
Canada,CAN,1974,184.77744,446.979675,992.0550792
Canada,CAN,1975,179.76491,461.5815,971.3528503
Canada,CAN,1976,212.829,465.67725,1024.791385
Canada,CAN,1977,271.95592,488.442,1034.23157
Canada,CAN,1978,223.62164,493.10925,1055.004178
Canada,CAN,1979,211.74741,500.634,1098.570699
Canada,CAN,1980,257.8913889,497.49075,1081.625989
Canada,CAN,1981,263.3172222,482.727,1012.036972
Canada,CAN,1982,278.2447222,511.20675,907.2043681
Canada,CAN,1983,291.1152778,487.4895,849.7835689
Canada,CAN,1984,324.2713889,541.11525,859.227735
Canada,CAN,1985,311.6905556,567.600465,860.3245214
Canada,CAN,1986,288.8830556,546.2539875,861.6880333
Canada,CAN,1987,310.4844444,552.8691,895.1120264
Canada,CAN,1988,333.4186111,608.4750975,941.5450914
Canada,CAN,1989,332.7183333,657.78126,976.9857519
Canada,CAN,1990,315.6030556,637.6044525,962.9814383
Canada,CAN,1991,305.4961111,642.0107175,909.3642311
Canada,CAN,1992,311.2091667,680.55363,927.3278925
Canada,CAN,1993,276.3097222,722.0816775,930.8423067
Canada,CAN,1994,292.9691667,747.5286675,947.0130842
Canada,CAN,1995,306.2336111,772.519,983.6735129
Canada,CAN,1996,312.6308333,785.58225,1011.017402
Canada,CAN,1997,326.8466667,801.0565,1050.196474
Canada,CAN,1998,349.5347222,787.57275,1071.767212
Canada,CAN,1999,336.1208333,841.914,1092.646524
Canada,CAN,2000,355.7355556,892.20725,1092.577245
Canada,CAN,2001,369.7925,840.422,1108.488238
Canada,CAN,2002,372.0708333,874.66525,1139.465384
Canada,CAN,2003,371.2958333,897.848,1178.960246
Canada,CAN,2004,348.8641667,878.19775,1221.470122
Canada,CAN,2005,349.495,865.4565,1210.754922
Canada,CAN,2006,339.1761111,852.472,1203.555084
Canada,CAN,2007,352.2313889,909.029,1240.970315
Canada,CAN,2008,341.9108333,893.36275,1228.970217
Canada,CAN,2009,273.135,865.6615,1160.236665
Canada,CAN,2010,288.0236111,882.809,1245.201844
Canada,CAN,2011,257.9827778,975.312,1283.571597
Canada,CAN,2012,245.1461111,972.09925,1249.898918
Canada,CAN,2013,241.5280752,1042.63825,1253.780173
Canada,CAN,2014,228.2840379,1095.9275,1275.188371
Canada,CAN,2015,231.2828948,1097.5305,1244.016982
Canada,CAN,2016,217.2624757,1058.657,1264.205869
Canada,CAN,2017,216.4836215,1096.9975,1265.306235
Canada,CAN,2018,167.7147919,1157.37154,1279.000774
Central America,,1965,0.015264081,0,46.90949902
Central America,,1966,0.015527845,0,47.38127925
Central America,,1967,0.015762302,0,49.84064574
Central America,,1968,0.016113987,0,50.83444136
Central America,,1969,0.016348444,0,53.98509174
Central America,,1970,0.011117729,0,55.83705428
Central America,,1971,0.018447414,0,58.48972218
Central America,,1972,0.080526019,0,63.69176363
Central America,,1973,0.115419732,0,66.86948264
Central America,,1974,0.048084819,0,68.18197173
Central America,,1975,0.012730549,0,75.67546373
Central America,,1976,0.007645441,0,77.54592782
Central America,,1977,0.007824998,0,78.5646951
Central America,,1978,0.008323218,0,79.59785394
Central America,,1979,0.016572138,0,79.62473461
Central America,,1980,0.171612132,0,74.80591904
Central America,,1981,0.167820752,0,74.20826856
Central America,,1982,0.032052132,0,74.24899247
Central America,,1983,0.032052132,0,73.24773837
Central America,,1984,0.008792132,0,71.58962181
Central America,,1985,0.262558724,0,71.64758163
Central America,,1986,0.272490744,0,71.58574653
Central America,,1987,0.293192143,0,76.93900546
Central America,,1988,0.150724648,0,74.59593481
Central America,,1989,0.395853874,0,77.9714338
Central America,,1990,0.282176889,0,80.49532988
Central America,,1991,0.395298319,0,87.79551685
Central America,,1992,0.364569175,0,99.84210913
Central America,,1993,0.462584128,0,106.5600599
Central America,,1994,0.46788875,0,116.6291902
Central America,,1995,0.364846953,0,129.1974681
Central America,,1996,1.009314347,0,126.1790192
Central America,,1997,0.494267658,0,136.793065
Central America,,1998,0.512635947,0,156.8219064
Central America,,1999,1.021555601,0,154.6780313
Central America,,2000,3.0224555,0,159.4298926
Central America,,2001,3.210246363,0,170.7793085
Central America,,2002,4.134685616,0,170.3534576
Central America,,2003,4.665833437,0,177.9837147
Central America,,2004,4.790347853,0,181.8753847
Central America,,2005,5.437052423,0,180.3063774
Central America,,2006,4.779863362,0,190.8319044
Central America,,2007,5.374443708,0,201.8630697
Central America,,2008,5.725810732,0,202.5709634
Central America,,2009,4.711795857,0,200.5689416
Central America,,2010,5.601052369,0,202.7720189
Central America,,2011,8.230162567,0,214.9786896
Central America,,2012,10.13009712,0,217.0878501
Central America,,2013,12.70748955,0,216.8302641
Central America,,2014,13.18226191,0,224.3943441
Central America,,2015,15.5722888,0,243.3539688
Central America,,2016,17.93672783,0,251.8649058
Central America,,2017,17.35927647,0,251.1952636
Central America,,2018,25.9784558,0,254.8011676
Chile,CHL,1965,13.54895,6.1778,41.60635763
Chile,CHL,1966,13.956,6.4515,45.54828831
Chile,CHL,1967,13.956,5.718375,47.55048837
Chile,CHL,1968,13.956,4.8875,50.10552145
Chile,CHL,1969,13.956,6.43195,53.35434261
Chile,CHL,1970,14.92129,6.422175,56.32218725
Chile,CHL,1971,14.40957,6.54925,62.38954167
Chile,CHL,1972,11.90912,5.96275,66.09132667
Chile,CHL,1973,12.93256,4.682225,62.90487306
Chile,CHL,1974,12.25802,4.877725,60.21715056
Chile,CHL,1975,9.79246,5.53265,52.48442167
Chile,CHL,1976,9.8855,6.04095,55.64112861
Chile,CHL,1977,10.64145,6.2169,57.00314333
Chile,CHL,1978,10.37396,5.80635,62.35712667
Chile,CHL,1979,11.47881,6.871825,62.93562611
Chile,CHL,1980,12.6767,7.038,63.69678167
Chile,CHL,1981,12.65344,6.930475,65.79230583
Chile,CHL,1982,8.43175,7.17485,58.37378139
Chile,CHL,1983,10.10647,7.7418,56.69933472
Chile,CHL,1984,13.63036,7.91775,56.72721722
Chile,CHL,1985,13.64199,7.907975,55.19452722
Chile,CHL,1986,12.95582,7.2335,59.04986
Chile,CHL,1987,13.35124,7.01845,61.68528472
Chile,CHL,1988,18.608,9.862975,67.96125333
Chile,CHL,1989,25.14406,15.38585,75.17039444
Chile,CHL,1990,30.291498,16.51975,79.35555861
Chile,CHL,1991,24.885874,19.455827,88.48296711
Chile,CHL,1992,21.517826,21.762056,95.84963806
Chile,CHL,1993,21.709721,22.53403663,104.4865402
Chile,CHL,1994,25.605771,21.734144,112.2142044
Chile,CHL,1995,27.604968,20.827004,123.3562031
Chile,CHL,1996,38.25276798,21.1666,130.9829076
Chile,CHL,1997,49.7976829,28.799369,140.882955
Chile,CHL,1998,46.853781,39.771111,144.0184961
Chile,CHL,1999,48.350562,54.328382,145.6605417
Chile,CHL,2000,37.363701,70.14053,142.3690166
Chile,CHL,2001,29.314578,79.501517,135.4445294
Chile,CHL,2002,29.547178,80.17722,141.354277
Chile,CHL,2003,28.250433,86.738866,136.5178565
Chile,CHL,2004,32.72340705,94.1501818,144.7424135
Chile,CHL,2005,32.07010845,91.07757721,150.1780287
Chile,CHL,2006,40.03847394,84.28349858,166.8979374
Chile,CHL,2007,47.52157068,49.681034,214.7955002
Chile,CHL,2008,50.81752068,27.651488,223.0821712
Chile,CHL,2009,46.45757573,27.949216,217.8531407
Chile,CHL,2010,52.229167,57.397539,192.9230599
Chile,CHL,2011,66.986474,58.365155,210.6467137
Chile,CHL,2012,78.098939,53.008377,210.6272806
Chile,CHL,2013,87.787892,53.12584,203.2488894
Chile,CHL,2014,88.557798,43.989312,197.5078488
Chile,CHL,2015,85.054842,48.24285657,199.424929
Chile,CHL,2016,86.26053016,59.16300789,211.3500032
Chile,CHL,2017,89.68966342,56.14596942,205.5381158
Chile,CHL,2018,89.3503413,64.13709331,211.0298115
China,CHN,1965,1330.7046,11.08652901,129.0625364
China,CHN,1966,1423.512,13.50540806,165.7999108
China,CHN,1967,1265.344,14.71484759,163.6928453
China,CHN,1968,1255.9237,14.11012783,179.0345756
China,CHN,1969,1516.61015,19.75417896,240.0443303
China,CHN,1970,1929.6496,28.92576205,332.0455483
China,CHN,1971,2224.87715,37.69419862,451.5776814
China,CHN,1972,2352.92345,48.78072763,519.6964992
China,CHN,1973,2383.74295,60.27040315,633.9830906
China,CHN,1974,2358.564,75.89233038,729.0730181
China,CHN,1975,2658.21095,89.19616519,804.0782297
China,CHN,1976,2723.1645,101.7944936,919.1863953
China,CHN,1977,2995.5391,122.1533923,971.0417142
China,CHN,1978,3289.1966,138.3800393,1076.636878
China,CHN,1979,3402.7054,146.2413963,1079.299522
China,CHN,1980,3539.019211,143.8225172,1011.721055
China,CHN,1981,3520.195021,128.4021632,960.4063824
China,CHN,1982,3724.837862,120.2384464,950.9188161
China,CHN,1983,3989.00452,123.060472,971.9111505
China,CHN,1984,4338.266445,125.2777778,1007.796296
China,CHN,1985,4736.264467,130.3171091,1055.259254
China,CHN,1986,4951.423933,138.6823992,1122.573999
China,CHN,1987,5372.24183,139.9926254,1193.055565
China,CHN,1988,5771.22361,143.7217306,1282.6027
China,CHN,1989,6046.901805,151.6737955,1343.170795
China,CHN,1990,6134.517038,154.1833825,1331.568331
China,CHN,1991,6433.427774,156.1184857,1439.667767
China,CHN,1992,6731.497056,159.1420846,1565.881279
China,CHN,1993,7170.356711,168.9687807,1730.669508
China,CHN,1994,7641.667287,176.9712389,1754.120003
China,CHN,1995,7736.850532,178.7954769,1900.169807
China,CHN,1996,8095.38951,187.3623402,2082.869348
China,CHN,1997,7931.912471,197.9852507,2273.275081
China,CHN,1998,7871.716708,204.163471,2335.374538
China,CHN,1999,8099.032735,216.6307768,2485.169459
China,CHN,2000,8211.406204,246.957473,2661.136997
China,CHN,2001,8635.754751,276.4577188,2720.920508
China,CHN,2002,9467.457537,294.1356932,2938.452814
China,CHN,2003,11283.05858,341.747296,3271.685857
China,CHN,2004,13155.2797,399.8397001,3820.260387
China,CHN,2005,15405.10574,469.7510819,3888.207245
China,CHN,2006,16918.38174,577.8375708,4177.681612
China,CHN,2007,18423.91293,710.778988,4384.480144
China,CHN,2008,18715.92062,819.329059,4474.295622
China,CHN,2009,19605.60127,902.2402998,4658.824478
China,CHN,2010,20340.27589,1088.740549,5297.452202
China,CHN,2011,22141.80533,1351.628721,5494.495621
China,CHN,2012,22420.23367,1508.775822,5760.146992
China,CHN,2013,22900.31911,1718.78542,6016.126891
China,CHN,2014,22730.65307,1883.631356,6271.636949
China,CHN,2015,22259.33951,1946.89528,6667.583961
China,CHN,2016,21970.15315,2094.410888,6827.362853
China,CHN,2017,21985.64987,2404.3837,7102.250143
China,CHN,2018,22175.21175,2829.959615,7457.296424
Colombia,COL,1965,23.42282,8.95125,46.0439922
Colombia,COL,1966,23.42282,9.33625,52.47748764
Colombia,COL,1967,25.7023,11.55,52.93936773
Colombia,COL,1968,23.41119,11.771375,59.09285946
Colombia,COL,1969,24.99287,12.8541875,56.77011682
Colombia,COL,1970,26.08609,12.49325,64.31149287
Colombia,COL,1971,20.28629041,13.0045,66.51804944
Colombia,COL,1972,21.07747931,15.88525,75.42734111
Colombia,COL,1973,21.46532818,16.46,72.52904028
Colombia,COL,1974,25.95738079,17.12575,80.37146222
Colombia,COL,1975,26.38457285,16.14225,80.83759556
Colombia,COL,1976,25.80570791,17.2045,85.24423222
Colombia,COL,1977,26.45463278,19.25475,85.51660917
Colombia,COL,1978,26.73881026,23.85075,87.30357444
Colombia,COL,1979,26.97199362,25.7215,92.58892333
Colombia,COL,1980,28.28711228,28.3715,88.41678819
Colombia,COL,1981,28.82001167,30.6345,90.58166112
Colombia,COL,1982,30.00825924,33.03125,92.93463945
Colombia,COL,1983,33.07452851,36.55975,96.12820542
Colombia,COL,1984,34.43384,36.30575,95.60485626
Colombia,COL,1985,35.51472755,36.43225,99.2551448
Colombia,COL,1986,35.06842979,37.07075,98.31106842
Colombia,COL,1987,44.0942838,37.63625,103.5086774
Colombia,COL,1988,35.17464076,37.77825,108.9146814
Colombia,COL,1989,40.75338545,36.059,111.860901
Colombia,COL,1990,18.58199939,37.4195,113.5874484
Colombia,COL,1991,23.36885622,38.5825,116.5447418
Colombia,COL,1992,39.08699195,37.96575,128.1490041
Colombia,COL,1993,40.98212836,39.41675,136.2419135
Colombia,COL,1994,46.90854202,38.9965,140.6475767
Colombia,COL,1995,41.97690867,41.4725,148.119979
Colombia,COL,1996,32.54101301,45.10275,152.9659298
Colombia,COL,1997,38.54059885,56.74,155.6038699
Colombia,COL,1998,36.6529917,65.88625,152.1159612
Colombia,COL,1999,29.27204932,56.909,134.9414215
Colombia,COL,2000,31.43781521,57.35807355,132.1702871
Colombia,COL,2001,30.95842035,59.38993118,123.9780044
Colombia,COL,2002,25.46140897,59.98681491,121.9307168
Colombia,COL,2003,28.2248317,57.49979937,126.8653695
Colombia,COL,2004,24.6987159,61.34820041,126.7929535
Colombia,COL,2005,15.562342,64.46344289,131.6366329
Colombia,COL,2006,44.33004371,67.64682279,129.9854272
Colombia,COL,2007,39.03193894,71.61634233,128.8838712
Colombia,COL,2008,51.64210034,72.75114454,139.5232522
Colombia,COL,2009,47.50083409,83.79319708,128.1855914
Colombia,COL,2010,55.90734049,87.4513777,143.2877083
Colombia,COL,2011,45.26642774,85.14971457,153.876861
Colombia,COL,2012,54.56033833,94.65897678,166.7331883
Colombia,COL,2013,58.68999742,104.7725547,167.9388149
Colombia,COL,2014,62.16691576,113.8406185,178.4788787
Colombia,COL,2015,57.77997378,112.1172938,187.9389783
Colombia,COL,2016,72.76997704,117.9159588,195.3535023
Colombia,COL,2017,60.22585113,121.5919245,191.3210867
Colombia,COL,2018,68.31312,130.2763775,192.7058029
Croatia,HRV,1965,0,0,
Croatia,HRV,1966,0,0,
Croatia,HRV,1967,0,0,
Croatia,HRV,1968,0,0,
Croatia,HRV,1969,0,0,
Croatia,HRV,1970,0,0,
Croatia,HRV,1971,0,0,
Croatia,HRV,1972,0,0,
Croatia,HRV,1973,0,0,
Croatia,HRV,1974,0,0,
Croatia,HRV,1975,0,0,
Croatia,HRV,1976,0,0,
Croatia,HRV,1977,0,0,
Croatia,HRV,1978,0,0,
Croatia,HRV,1979,0,0,
Croatia,HRV,1980,0,0,
Croatia,HRV,1981,0,0,
Croatia,HRV,1982,0,0,
Croatia,HRV,1983,0,0,
Croatia,HRV,1984,0,0,
Croatia,HRV,1985,0,0,
Croatia,HRV,1986,0,0,
Croatia,HRV,1987,0,0,
Croatia,HRV,1988,0,0,
Croatia,HRV,1989,0,0,
Croatia,HRV,1990,9.40342487,25.52275,54.27561611
Croatia,HRV,1991,5.2871143,23.636,38.49625389
Croatia,HRV,1992,4.64732474,24.5005,38.49625389
Croatia,HRV,1993,3.94965267,25.8685,40.67350056
Croatia,HRV,1994,2.4721891,24.339,41.96200889
Croatia,HRV,1995,2.03247043,22.495,46.48946889
Croatia,HRV,1996,1.66418322,25.20725,44.09094944
Croatia,HRV,1997,2.8291138,26.12975,47.08818917
Croatia,HRV,1998,2.70485888,25.118,53.07453444
Croatia,HRV,1999,2.39898988,25.4675,52.55279028
Croatia,HRV,2000,5.02065937,25.6955,46.74931139
Croatia,HRV,2001,5.58897095,26.925,47.9074875
Croatia,HRV,2002,6.79373428,27.567,50.18211056
Croatia,HRV,2003,7.55588307,27.40175,55.53367417
Croatia,HRV,2004,8.02357189,28.41833333,52.10342458
Croatia,HRV,2005,7.95114025,27.48238889,53.63250811
Croatia,HRV,2006,7.38130514,27.17922222,54.47205664
Croatia,HRV,2007,8.01363987,31.22994444,55.80629247
Croatia,HRV,2008,8.24686789,30.27038889,52.93268647
Croatia,HRV,2009,5.89317686,27.94988889,51.77126158
Croatia,HRV,2010,7.93981263,30.61416667,43.88787781
Croatia,HRV,2011,8.17265686,29.89166667,41.77543761
Croatia,HRV,2012,7.32921437,28.06605556,37.73008575
Croatia,HRV,2013,7.85205265,26.53794444,36.34420011
Croatia,HRV,2014,7.52107448,23.48571111,38.00536567
Croatia,HRV,2015,7.04446545,24.21231111,39.40826096
Croatia,HRV,2016,7.57093229,25.24353333,39.30502497
Croatia,HRV,2017,4.56284442,28.99666944,42.00802106
Croatia,HRV,2018,4.170178018,28.18621687,42.71724899
Cyprus,CYP,1965,0,0,4.680250556
Cyprus,CYP,1966,0,0,5.3386325
Cyprus,CYP,1967,0,0,5.787254722
Cyprus,CYP,1968,0,0,6.427251667
Cyprus,CYP,1969,0,0,7.589793611
Cyprus,CYP,1970,0,0,8.004829167
Cyprus,CYP,1971,0,0,9.548514444
Cyprus,CYP,1972,0,0,10.73702389
Cyprus,CYP,1973,0,0,11.51917028
Cyprus,CYP,1974,0,0,10.21308417
Cyprus,CYP,1975,0,0,8.53023
Cyprus,CYP,1976,0,0,8.673059444
Cyprus,CYP,1977,0,0,9.796983611
Cyprus,CYP,1978,0,0,10.04448528
Cyprus,CYP,1979,0,0,10.19283333
Cyprus,CYP,1980,0,0,10.278665
Cyprus,CYP,1981,0,0,9.856193611
Cyprus,CYP,1982,0,0,11.81379194
Cyprus,CYP,1983,0,0,12.43067972
Cyprus,CYP,1984,0,0,12.61248889
Cyprus,CYP,1985,1.08159,0,12.48378972
Cyprus,CYP,1986,0.66291,0,13.48052833
Cyprus,CYP,1987,1.40723,0,15.87359528
Cyprus,CYP,1988,0.84899,0,16.99601583
Cyprus,CYP,1989,0.75595,0,17.5560825
Cyprus,CYP,1990,0.70943,0,18.56510583
Cyprus,CYP,1991,0.52335,0,18.98880667
Cyprus,CYP,1992,0.96529,0,21.83139
Cyprus,CYP,1993,0.8141,0,22.87607778
Cyprus,CYP,1994,1.11648,0,22.61588028
Cyprus,CYP,1995,1.24441,0,23.98626306
Cyprus,CYP,1996,1.163,0,24.44181778
Cyprus,CYP,1997,0.88388,0,24.96774278
Cyprus,CYP,1998,0.16282,0,27.28378556
Cyprus,CYP,1999,0.27912,0,28.60155889
Cyprus,CYP,2000,0.41868,0,29.84242528
Cyprus,CYP,2001,0.61639,0,29.99326278
Cyprus,CYP,2002,0.51172,0,29.67421639
Cyprus,CYP,2003,0.51172,0,31.57658056
Cyprus,CYP,2004,0.51172,0,30.71446806
Cyprus,CYP,2005,0.51172,0,34.47842889
Cyprus,CYP,2006,0.3509562,0,34.05661944
Cyprus,CYP,2007,0.3187187,0,34.65927722
Cyprus,CYP,2008,0.2606912,0,35.5752175
Cyprus,CYP,2009,0.1381887,0,34.79714833
Cyprus,CYP,2010,0.1704262,0,33.69676444
Cyprus,CYP,2011,0.0801612,0,33.13139444
Cyprus,CYP,2012,0.0027912,0,30.87498444
Cyprus,CYP,2013,0.0027912,0,27.36157889
Cyprus,CYP,2014,0.02579,0,27.38271611
Cyprus,CYP,2015,0.038685,0,28.0436909
Cyprus,CYP,2016,0.005164447,0,30.56814574
Cyprus,CYP,2017,0.034689111,0,31.37527601
Cyprus,CYP,2018,0.154633911,0,31.00331741
Czech Republic,CZE,1965,410.84138,4.2905,47.04688722
Czech Republic,CZE,1966,409.63186,4.49025,51.94197833
Czech Republic,CZE,1967,396.14106,5.39375,57.79913083
Czech Republic,CZE,1968,410.06217,6.65125,63.84014917
Czech Republic,CZE,1969,426.20461,7.294,68.49293306
Czech Republic,CZE,1970,431.473,8.0125,82.32865389
Czech Republic,CZE,1971,449.53439,9.955,90.63970944
Czech Republic,CZE,1972,443.12626,10.8105,99.17102167
Czech Republic,CZE,1973,433.60129,11.8725,111.4943069
Czech Republic,CZE,1974,431.99635,14.47525,114.3211067
Czech Republic,CZE,1975,441.21894,16.572,126.144665
Czech Republic,CZE,1976,449.82514,18.29625,133.3314719
Czech Republic,CZE,1977,459.54782,20.793,139.4912939
Czech Republic,CZE,1978,461.33884,23.299,144.3534706
Czech Republic,CZE,1979,461.4784,26.14075,146.7098447
Czech Republic,CZE,1980,447.18513,30.11125,136.4455325
Czech Republic,CZE,1981,445.37085,30.2075,134.55256
Czech Republic,CZE,1982,448.82496,31.99775,123.2436739
Czech Republic,CZE,1983,446.30125,37.54175,120.67317
Czech Republic,CZE,1984,454.70974,39.96025,128.2782822
Czech Republic,CZE,1985,444.83587,49.0635,125.8678131
Czech Republic,CZE,1986,442.82388,51.846,120.8882822
Czech Republic,CZE,1987,437.67179,56.556,121.3740931
Czech Republic,CZE,1988,442.80062,56.91625,116.6619092
Czech Republic,CZE,1989,425.75104,58.73775,111.4166686
Czech Republic,CZE,1990,345.9444565,61.03075,100.6256419
Czech Republic,CZE,1991,316.9135458,58.88975,84.19088167
Czech Republic,CZE,1992,295.9225472,67.4505,80.7045325
Czech Republic,CZE,1993,287.8798788,68.93175,81.73362944
